Orthogroup_ID,Connectivity,Species_Count,Water_Buffalo,Wild_Yak,Takin
3,12,0.5,XP_052510394.1,"XP_025123056.2,XP_025123054.2,XP_025123059.2,XP_025123055.2,XP_044786568.1,XP_025123058.2","XP_070241878.1,XP_070241881.1,XP_070241880.1,XP_070241877.1,XP_070241883.1"
3,12,0.5,"XP_052511416.1,XP_052511417.1,XP_052511418.1,XP_052511419.1","XP_025125799.3,XP_025125800.3,XP_044787282.2,XP_044787283.2,XP_006080129.3,XP_025125801.3","XP_070243410.1,XP_070243411.1"
3,12,0.5,"XP_052511603.1,XP_052511604.1,XP_052511605.1,XP_052511606.1,XP_052511607.1,XP_052511608.1","XP_025125530.1,XP_025125528.1,XP_025125529.1","XP_070243328.1,XP_070243325.1,XP_070243327.1"
3,12,0.5,"XP_052512025.1,XP_052512027.1,XP_052512026.1,XP_052520041.1,XP_052520042.1,XP_052520040.1","XP_006047686.1,XP_025124730.1,XP_025124731.1,XP_006047685.1","XP_070244190.1,XP_070244189.1"
3,12,0.5,"XP_052513545.1,XP_052513546.1","XP_006055806.1,XP_025135903.1,XP_025135904.1,XP_006055809.1,XP_006055807.1,XP_006055808.1","XP_070245960.1,XP_070245961.1,XP_070245962.1,XP_070245963.1"
3,12,0.5,"XP_052513682.1,XP_052513615.1,XP_052513536.1,XP_052513451.1","XP_025128341.1,XP_025128343.1,XP_044789758.1,XP_044789759.1,XP_044789760.1,XP_025128344.1","XP_070215496.1,XP_070215497.1"
3,12,0.5,"XP_052513903.1,XP_052513904.1,XP_052513899.1,XP_052513900.1,XP_052513902.1","XP_025135495.1,XP_025135494.1,XP_025135496.1,XP_025135493.1,XP_006064273.1,XP_006064274.1",XP_070244974.1
3,12,0.5,"XP_052514130.1,XP_052514131.1,XP_052514132.1","XP_025135540.1,XP_025135541.1,XP_044794649.1,XP_006061859.1,XP_006061860.1,XP_006061862.1","XP_070246231.1,XP_070246232.1,XP_070246233.1"
3,12,0.5,XP_052515030.1,"XP_044788500.1,XP_044788502.1,XP_044788501.1,XP_044788503.1,XP_006058985.2","XP_070213662.1,XP_070213667.1,XP_070213668.1,XP_070213669.1,XP_070213666.1,XP_070213663.1"
3,12,0.5,XP_052515229.1,"XP_025126338.1,XP_025126339.1,XP_025126340.1,XP_025126341.1,XP_025126342.1,XP_025126344.1","XP_070213544.1,XP_070213545.1,XP_070213546.1,XP_070213547.1,XP_070213548.1"
3,12,0.5,XP_052515567.1,"XP_006052180.2,XP_044791481.1,XP_006052181.2,XP_006052182.2,XP_006052183.2,XP_025117428.2","XP_070246383.1,XP_070246397.1,XP_070246405.1,XP_070246409.1,XP_070246391.1"
3,12,0.5,XP_052516565.1,"XP_044790636.2,XP_006079633.4,XP_006079634.4,XP_006079632.4,XP_044790635.2,XP_006079630.4","XP_070217779.1,XP_005906902.2,XP_070217780.1,XP_070217781.1,XP_070217782.1"
3,12,0.5,"XP_052516683.1,XP_052516680.1,XP_052516681.1,XP_052516682.1,XP_052516679.1",XP_045020061.1,"XP_070219572.1,XP_070219573.1,XP_070219576.1,XP_070219574.1,XP_005888717.2,XP_014337369.2"
3,12,0.5,XP_052517683.1,"XP_006046308.3,XP_006046307.3,XP_006046309.3,XP_006046310.3,XP_025142080.3,XP_044799426.2","XP_070221396.1,XP_070221397.1,XP_070221398.1,XP_070221399.1,XP_070221400.1"
3,12,0.5,XP_052518568.1,"XP_025131752.1,XP_025131753.1,XP_025131754.1,XP_025131755.1,XP_044792489.1,XP_025131759.1","XP_070222033.1,XP_070222034.1,XP_070222035.1,XP_070222036.1,XP_070222037.1"
3,12,0.5,"XP_052519612.1,XP_052519613.1,XP_052519614.1","XP_025132087.1,XP_006058850.1,XP_006058849.1","XP_070222094.1,XP_070222095.1,XP_070222096.1,XP_070222102.1,XP_070222103.1,XP_070222104.1"
3,12,0.5,"XP_052519674.1,XP_052519673.1,XP_052519663.1,XP_052519666.1,XP_052519679.1,XP_052519677.1","XP_044793197.2,XP_044793193.1,XP_044793506.1,XP_045020278.1,XP_044793508.1",XP_070222722.1
3,12,0.437,"XP_052496866.1,XP_052496869.1,XP_052496871.1,XP_052496867.1","XP_006075158.3,XP_044797424.2,XP_006075156.3,XP_044797426.2,XP_006075154.3","XP_070226440.1,XP_070226438.1,XP_070226439.1"
3,12,0.417,XP_052492043.1,"XP_044793999.2,XP_006049718.2,XP_025134405.2,XP_044794001.2,XP_025134404.2,XP_044794002.2,XP_025134402.2","XP_070239958.1,XP_070239967.1,XP_070239975.1,XP_070239983.1"
3,12,0.417,XP_052492813.1,"XP_044800858.1,XP_044800851.1,XP_044800852.1,XP_044800853.1,XP_044800854.1,XP_044800855.1,XP_044800856.1","XP_070224046.1,XP_070224043.1,XP_070224044.1,XP_070224045.1"
3,12,0.417,XP_052493206.1,"XP_025137927.1,XP_025137929.1,XP_025137930.1,XP_006064124.1","XP_070231298.1,XP_070231299.1,XP_070231300.1,XP_070231301.1,XP_070231302.1,XP_005904139.1,XP_014336403.1"
3,12,0.417,XP_052493356.1,"XP_044799356.2,XP_025142033.3,XP_025142037.3,XP_044799367.2,XP_044799371.2,XP_044799357.2,XP_044799359.2","XP_070227606.1,XP_070227613.1,XP_070227618.1,XP_070227625.1"
3,12,0.417,"XP_052495571.1,XP_052495573.1,XP_052495572.1,XP_052520070.1,XP_052520069.1,XP_052520067.1,XP_052520068.1","XP_006060655.1,XP_006060653.1","XP_005910207.1,XP_070220530.1,XP_005910208.1"
3,12,0.417,XP_052495986.1,"XP_006075860.1,XP_006075859.1,XP_025139895.1,XP_025139896.1","XP_070226836.1,XP_070226834.1,XP_070226835.1,XP_070226833.1,XP_070226837.1,XP_070226838.1,XP_070226839.1"
3,12,0.417,XP_052497362.1,"XP_025140620.2,XP_025140621.2,XP_025140623.2,XP_044798296.1,XP_044798294.1,XP_025140618.2,XP_044798295.1","XP_014335931.2,XP_070220787.1,XP_005902798.2,XP_014335932.2"
3,12,0.417,XP_052497657.1,"XP_006055428.2,XP_006055429.2,XP_025145538.2,XP_006055431.2","XP_070228745.1,XP_070228747.1,XP_070228751.1,XP_070228746.1,XP_070228748.1,XP_070228749.1,XP_070228750.1"
3,12,0.417,"XP_052499287.1,XP_052499297.1,XP_052499305.1,XP_052499314.1,XP_052499325.1,XP_052499336.1,XP_052499347.1","XP_044789585.1,XP_044789586.1,XP_044789587.1,XP_044789588.1",XP_070215739.1
3,12,0.417,XP_052500195.1,"XP_025143795.1,XP_025143796.1,XP_025143799.1,XP_044800453.1,XP_044800456.1,XP_045021994.1,XP_006054366.1","XP_070229076.1,XP_070229078.1,XP_070229081.1,XP_070229085.1"
3,12,0.417,XP_052501064.1,"XP_006071682.1,XP_025137433.1,XP_006071684.1,XP_025137434.1","XP_014337345.1,XP_070231818.1,XP_070231817.1,XP_005906923.1,XP_070231823.1,XP_070231819.1,XP_070231824.1"
3,12,0.417,"XP_052502662.1,XP_052502666.1,XP_052502663.1,XP_052502667.1",XP_044780569.1,"XP_070234474.1,XP_070234473.1,XP_070234468.1,XP_070234469.1,XP_070234470.1,XP_070234471.1,XP_070234472.1"
3,12,0.417,XP_052503873.1,"XP_006052205.3,XP_044782407.2,XP_044782408.2,XP_044782409.2,XP_044782410.2,XP_044782411.2,XP_044782412.2","XP_070234882.1,XP_070234883.1,XP_070234884.1,XP_070234885.1"
3,12,0.417,XP_052503983.1,"XP_044784137.2,XP_044784148.2,XP_044784155.2,XP_044784157.2","XP_070217200.1,XP_070217201.1,XP_070217202.1,XP_070217203.1,XP_070217204.1,XP_070217205.1,XP_070217206.1"
3,12,0.417,XP_052504556.1,"XP_044789823.1,XP_044789821.1,XP_006065277.3,XP_044789820.1","XP_070216452.1,XP_070216451.1,XP_070216457.1,XP_070216453.1,XP_070216456.1,XP_070216458.1,XP_070216455.1"
3,12,0.417,"XP_052504740.1,XP_052504738.1,XP_052504739.1","XP_025117339.1,XP_025117340.1,XP_025117341.1,XP_025117342.1,XP_025117343.1,XP_025117345.1,XP_006073822.1","XP_070235210.1,XP_070235211.1"
3,12,0.417,XP_052509783.1,"XP_045021688.1,XP_045021689.1,XP_045021690.1,XP_045021691.1","XP_070241584.1,XP_070241585.1,XP_070241586.1,XP_070241587.1,XP_070241588.1,XP_070241589.1,XP_005903802.2"
3,12,0.417,XP_052509964.1,"XP_006062365.2,XP_044799244.1,XP_006062362.2,XP_044799242.1,XP_044799243.1,XP_044799246.1","XP_070240636.1,XP_070240635.1,XP_070240634.1,XP_070240633.1,XP_070240632.1"
3,12,0.417,"XP_052511436.1,XP_052511437.1,XP_052511439.1,XP_052511440.1",XP_006063409.3,"XP_070244790.1,XP_070244791.1,XP_070244792.1,XP_070244793.1,XP_070244794.1,XP_070244795.1,XP_070244797.1"
3,12,0.417,"XP_052511853.1,XP_052511861.1","XP_006070402.1,XP_025135331.1,XP_006070401.1,XP_025130973.1,XP_025130972.1,XP_006070403.1,XP_025130974.1","XP_070239281.1,XP_070218823.1,XP_070218824.1"
3,12,0.417,XP_052511900.1,"XP_006055519.1,XP_025134456.1,XP_006055520.1,XP_025134454.1,XP_006055521.1,XP_025134455.1,XP_006055518.1","XP_070239398.1,XP_070239404.1,XP_014333731.1,XP_005895943.1"
3,12,0.417,XP_052512044.1,"XP_044787289.1,XP_025125810.2,XP_044787290.1,XP_044787291.1,XP_044787292.1,XP_044787293.1,XP_044787294.1","XP_070243341.1,XP_070243342.1,XP_070243343.1,XP_070243344.1"
3,12,0.417,"XP_052513312.1,XP_052513309.1,XP_052513310.1,XP_052513311.1","XP_025136032.1,XP_025136033.1,XP_025136034.1,XP_025136035.1,XP_044794975.1,XP_044794976.1,XP_044794974.1",XP_070245855.1
3,12,0.417,XP_052514081.1,"XP_006045391.1,XP_044794544.1,XP_006045392.1,XP_006045393.1","XP_070245237.1,XP_070245238.1,XP_070245239.1,XP_070245240.1,XP_005908071.1,XP_005908072.1,XP_014337772.1"
3,12,0.417,"XP_052514126.1,XP_052514129.1","XP_025135271.1,XP_025135273.1,XP_006045285.1,XP_006045288.1,XP_006045290.1,XP_006045291.1,XP_006045293.1","XP_070245151.1,XP_070245152.1,XP_005908049.1"
3,12,0.417,"XP_052514860.1,XP_052514861.1","XP_006070226.1,XP_044795046.1,XP_044795050.1,XP_044795049.1,XP_006070230.1,XP_044795048.1,XP_044795047.1","XP_005890330.2,XP_005890332.2,XP_070245775.1"
3,12,0.417,XP_052519825.1,"XP_025132661.1,XP_025132662.1,XP_025132663.1,XP_006043710.1","XP_070222301.1,XP_070222302.1,XP_070222303.1,XP_070222304.1,XP_005909140.1,XP_014338180.1,XP_014338181.1"
3,12,0.402,"XP_052492437.1,XP_052492436.1","XP_006077592.1,XP_006077590.1,XP_006077593.1,XP_006077588.1","XP_070224457.1,XP_070224458.1,XP_070224453.1,XP_070224455.1,XP_070224454.1,XP_070224456.1"
3,12,0.395,"XP_052508950.1,XP_052508949.1,XP_052508951.1","XP_006060258.2,XP_025122653.1,XP_044785668.1,XP_044785667.1,XP_044785669.1","XP_070240285.1,XP_070240289.1,XP_070240286.1,XP_070240288.1"
3,12,0.388,"XP_052508409.1,XP_052508442.1,XP_052508146.1,XP_052508516.1","XP_006057468.2,XP_044785043.1,XP_006042738.2,XP_044785045.2","XP_005910306.2,XP_005902095.2,XP_005910305.2,XP_005910308.2"
3,12,0.386,XP_052503195.1,"XP_025151043.3,XP_025151044.3,XP_044780710.2,XP_025151045.3,XP_044780711.2,XP_044780712.2","XP_070233702.1,XP_070233703.1,XP_070233699.1,XP_070233700.1,XP_070233701.1"
3,12,0.386,XP_052518794.1,"XP_044793365.2,XP_025132670.1,XP_025132679.1,XP_025132680.1,XP_044793363.2,XP_044793364.2","XP_070222763.1,XP_070222764.1,XP_070222765.1,XP_070222766.1,XP_070222767.1"
3,12,0.386,XP_052519140.1,"XP_044793414.1,XP_006056398.1,XP_006056399.1,XP_006056400.1,XP_025131552.1,XP_006056401.1","XP_070221842.1,XP_070221841.1,XP_070221840.1,XP_005906416.2,XP_070221843.1"
3,12,0.378,"XP_052492507.1,XP_052492506.1","XP_006051709.3,XP_006051710.3,XP_044800017.2,XP_006051711.3,XP_006051708.3,XP_044800016.2","XP_070222987.1,XP_005897025.1,XP_070222991.1,XP_005897026.1"
3,12,0.376,"XP_052495318.1,XP_052492885.1","XP_025140212.1,XP_025140213.1,XP_025137122.1,XP_044795625.1,XP_045020815.1","XP_005909634.2,XP_070227089.1,XP_070227090.1,XP_070238171.1,XP_070217542.1"
3,12,0.358,"XP_052519589.1,XP_052519597.1","XP_006046547.3,XP_044791508.1,XP_025130277.2,XP_044791510.1,XP_025130275.2,XP_044791507.1","XP_070218504.1,XP_014332885.2,XP_070218503.1,XP_070218505.1"
3,12,0.343,XP_052508835.1,"XP_025122488.3,XP_025122487.2,XP_025122489.2,XP_025122485.3,XP_025122486.3,XP_025122491.2","XP_070240134.1,XP_070240132.1,XP_070240138.1,XP_070240133.1,XP_070240139.1"
3,12,0.333,XP_052491688.1,"XP_006063842.3,XP_044794071.1,XP_044794072.1","XP_070238907.1,XP_070238911.1,XP_070238914.1,XP_070238916.1,XP_070238921.1,XP_070238924.1,XP_070238927.1,XP_070238930.1"
3,12,0.333,XP_052492504.1,"XP_044789861.1,XP_044789862.1,XP_006071765.1,XP_006071766.1,XP_044789858.2,XP_044789859.2,XP_044789860.2,XP_044789864.2","XP_070216400.1,XP_070216399.1,XP_070216402.1"
3,12,0.333,XP_052492548.1,"XP_025127832.2,XP_025127831.2,XP_044790090.2,XP_044790091.2,XP_044790092.2,XP_044790093.2,XP_006079883.2,XP_044790094.2","XP_070215190.1,XP_070215189.1,XP_070215192.1"
3,12,0.333,"XP_052492910.1,XP_052492911.1","XP_045021978.1,XP_045021979.1,XP_045021980.1,XP_045021981.1,XP_045021982.1,XP_045021983.1,XP_045021984.1,XP_045021985.1","XP_005898562.1,XP_070223044.1"
3,12,0.333,XP_052495801.1,"XP_025138478.1,XP_006063344.1,XP_044796703.1","XP_070227555.1,XP_070227551.1,XP_070227552.1,XP_070227553.1,XP_070227554.1,XP_070227548.1,XP_070227549.1,XP_070227550.1"
3,12,0.333,XP_052496024.1,"XP_006065873.1,XP_006065872.1,XP_006065871.1,XP_025138874.1,XP_006065870.1,XP_006065869.1,XP_025138873.1,XP_006065868.1","XP_070227903.1,XP_070227902.1,XP_070227905.1"
3,12,0.333,"XP_052497667.1,XP_052497668.1,XP_052497666.1,XP_052497670.1","XP_006078790.2,XP_025145768.2,XP_006078789.2,XP_006078791.2","XP_005908560.2,XP_070228579.1,XP_070228578.1,XP_070228580.1"
3,12,0.333,XP_052498060.1,"XP_044801947.2,XP_044801941.2,XP_025145974.3,XP_044801943.2,XP_044801944.2,XP_044801945.2,XP_044801946.2,XP_044801948.2","XP_005886740.2,XP_070228354.1,XP_070228353.1"
3,12,0.333,"XP_052500343.1,XP_052500344.1","XP_025149802.1,XP_025149803.1,XP_044803347.1,XP_044803348.1,XP_044803349.1,XP_044803343.1,XP_044803345.1,XP_044803346.1","XP_070230776.1,XP_005891782.1"
3,12,0.333,"XP_052502543.1,XP_052502542.1","XP_025152112.3,XP_025152111.1,XP_044781365.1,XP_044781364.1,XP_025152110.3,XP_025152109.1,XP_025152106.1,XP_044781363.1","XP_070233390.1,XP_070233389.1"
3,12,0.333,XP_052507606.1,"XP_025121361.1,XP_025121362.1,XP_044784843.1,XP_044784844.1,XP_044784845.1,XP_006043507.1,XP_006043508.1,XP_006043509.1","XP_070238794.1,XP_070238795.1,XP_070238796.1"
3,12,0.333,XP_052507952.1,"XP_025120809.1,XP_006055248.1,XP_044784463.1","XP_070239046.1,XP_070239047.1,XP_070239048.1,XP_070239049.1,XP_070239050.1,XP_070239051.1,XP_070239052.1,XP_070239053.1"
3,12,0.333,"XP_052508389.1,XP_052508387.1","XP_006064755.1,XP_025121546.1,XP_025121554.1,XP_025121555.1,XP_044785329.1,XP_025121550.1,XP_025121548.1,XP_025121549.1","XP_070239888.1,XP_070239887.1"
3,12,0.333,"XP_052508425.1,XP_052508426.1,XP_052508427.1","XP_025122323.1,XP_025122322.1,XP_006042155.1,XP_025122316.1,XP_025122317.1,XP_025122318.1,XP_025122319.1,XP_025122320.1",XP_070239937.1
3,12,0.333,XP_052508481.1,"XP_044785292.1,XP_025122187.1,XP_025122188.1,XP_044785289.1,XP_044785290.1,XP_044785291.1,XP_006074141.1,XP_006074142.1","XP_070239792.1,XP_070239793.1,XP_005903291.2"
3,12,0.333,XP_052510001.1,"XP_044798619.2,XP_025141211.3,XP_044798616.2,XP_025141215.2,XP_025141217.2,XP_044798617.2,XP_044798618.2,XP_025141210.3","XP_070240838.1,XP_070240839.1,XP_070240840.1"
3,12,0.333,XP_052511212.1,"XP_044787623.2,XP_044787624.2,XP_025126073.3,XP_044787619.2,XP_044787620.2,XP_044787621.2,XP_044787622.2,XP_044787625.2","XP_070243086.1,XP_070243084.1,XP_070243085.1"
3,12,0.333,"XP_052515937.1,XP_052515938.1","XP_044789014.1,XP_044789015.1,XP_044789016.1,XP_044789017.1,XP_006055229.1,XP_006055230.1,XP_044789012.1,XP_044789011.1","XP_070214758.1,XP_070214759.1"
3,12,0.333,XP_052518237.1,"XP_044799390.1,XP_044799391.1,XP_044799392.1,XP_044799393.1,XP_044799394.1,XP_044799395.1,XP_044799396.1","XP_070221181.1,XP_070221182.1,XP_070221183.1,XP_005891330.1"
3,12,0.324,XP_052509910.1,"XP_044798846.1,XP_025141602.2,XP_006069664.3,XP_006069666.3,XP_006069665.3,XP_044798847.1,XP_044798848.1","XP_070241211.1,XP_070241212.1,XP_070241213.1,XP_070241214.1"
3,12,0.321,"XP_052504915.1,XP_052504913.1,XP_052504911.1,XP_052504910.1","XP_006054879.2,XP_006054877.2,XP_025116893.2,XP_044781889.1,XP_044781887.1,XP_044781890.1","XP_005890029.1,XP_070235601.1"
3,12,0.317,"XP_052506073.1,XP_052506089.1,XP_052506081.1,XP_052506097.1,XP_052506104.1","XP_006070795.1,XP_006070794.1,XP_044789454.1,XP_006070793.1","XP_070216218.1,XP_070216217.1,XP_070216216.1"
3,12,0.316,"XP_052497610.1,XP_052497611.1,XP_052497609.1,XP_052497607.1,XP_052497616.1","XP_044801522.2,XP_006043061.3,XP_044801520.2,XP_044801521.2,XP_025146330.3,XP_044801524.2",XP_070228868.1
3,12,0.307,"XP_052515948.1,XP_052515947.1","XP_025126925.1,XP_025126928.1,XP_025126927.1,XP_025126929.1,XP_025126924.1,XP_025126930.1","XP_070214135.1,XP_070214136.1,XP_070214134.1,XP_070214137.1"
3,12,0.303,"XP_052495843.1,XP_052495841.1,XP_052495846.1,XP_052495839.1","XP_044798211.1,XP_025140567.1,XP_044798214.1,XP_044798209.1,XP_025140562.1","XP_070220556.1,XP_070220557.1,XP_070220554.1"
3,12,0.293,"XP_052497416.1,XP_052497417.1,XP_052497418.1","XP_025139595.1,XP_025139596.1,XP_044797468.1,XP_044797465.1,XP_025139597.1","XP_070226566.1,XP_070226553.1,XP_070226554.1,XP_070226568.1"
3,12,0.292,XP_052501826.1,"XP_044780111.1,XP_006074738.3,XP_044780110.1,XP_044780113.1,XP_044780112.1","XP_070232850.1,XP_070232851.1,XP_070232852.1,XP_070232853.1,XP_070232854.1,XP_070232855.1"
3,12,0.283,XP_052494608.1,"XP_006068189.4,XP_044800783.2,XP_044800788.2,XP_006068192.4,XP_025141196.3,XP_044800790.2","XP_070229332.1,XP_005905643.1,XP_070229336.1,XP_005905644.1,XP_070229296.1"
3,12,0.276,"XP_052509609.1,XP_052509608.1","XP_025141377.1,XP_025141378.1,XP_025141375.1,XP_045021615.1,XP_025141376.1,XP_044798735.1","XP_070240985.1,XP_014336853.2,XP_014336852.2,XP_070240986.1"
3,12,0.25,"XP_052494473.1,XP_052494474.1,XP_052494475.1,XP_052494476.1,XP_052494477.1,XP_052494478.1,XP_052494479.1,XP_052494483.1,XP_052494485.1",XP_044802883.1,"XP_070225283.1,XP_070225284.1"
3,12,0.25,"XP_052499684.1,XP_052499676.1","XP_044789844.1,XP_044789843.1,XP_044789845.1,XP_044789846.1,XP_044789847.1,XP_044789848.1,XP_044789849.1,XP_044789850.1,XP_044789851.1",XP_070215330.1
3,12,0.25,"XP_052505072.1,XP_052505073.1,XP_052505074.1","XP_025116801.2,XP_044794274.2,XP_025116816.2,XP_025116807.2,XP_044794276.1","XP_070217447.1,XP_070217448.1,XP_070217449.1,XP_070217450.1"
3,12,0.25,"XP_052507768.1,XP_052507769.1",XP_006064645.1,"XP_070238742.1,XP_070238743.1,XP_070238744.1,XP_070238745.1,XP_070238746.1,XP_070238747.1,XP_070238749.1,XP_070238750.1,XP_005908197.1"
3,12,0.25,XP_052514364.1,"XP_025136948.1,XP_025136949.1,XP_025136950.1,XP_025136951.1,XP_025136952.1,XP_044795544.1,XP_044795545.1,XP_044795546.1,XP_044795547.1","XP_070246656.1,XP_070246657.1"
3,12,0.25,XP_052515099.1,"XP_006063571.4,XP_006063568.4,XP_044788535.2,XP_044788536.2,XP_044788537.2,XP_045019593.1,XP_044788533.2,XP_044788534.2,XP_045019592.1","XP_070213721.1,XP_070213722.1"
3,12,0.25,XP_052517464.1,"XP_044800580.1,XP_025139356.1,XP_025139397.1,XP_025139559.1,XP_044800571.1,XP_044800575.1,XP_006077810.1,XP_044800581.1,XP_044800578.1","XP_005889990.2,XP_070229160.1"
3,12,0.25,"XP_052518977.1,XP_052518984.1,XP_052518992.1,XP_052519000.1","XP_044791575.1,XP_044791576.1,XP_044791577.1,XP_044791578.1,XP_025131230.1","XP_070218892.1,XP_070218893.1,XP_005893235.1"
3,12,0.25,"XP_052519213.1,XP_052519214.1",XP_044793207.1,"XP_070222200.1,XP_070222201.1,XP_070222202.1,XP_070222203.1,XP_070222204.1,XP_070222205.1,XP_070222206.1,XP_070222207.1,XP_070222208.1"
3,12,0.25,XP_052519942.1,"XP_025131712.1,XP_044790618.1,XP_044790621.1,XP_044790623.1,XP_044790625.1,XP_006074351.3,XP_044790631.1,XP_006074352.1,XP_044790638.1","XP_070236973.1,XP_070236974.1"
3,12,0.241,XP_052497962.1,"XP_025146128.3,XP_025146129.3,XP_044802090.2,XP_025146130.3,XP_044802091.2","XP_070228165.1,XP_070228170.1,XP_070228166.1,XP_070228168.1,XP_070228169.1,XP_070228167.1"
3,12,0.238,"XP_052503381.1,XP_052503305.1,XP_052503352.1","XP_044790283.2,XP_044790284.2,XP_044790281.2,XP_044790282.2","XP_070215397.1,XP_070215396.1,XP_070215395.1,XP_070215398.1,XP_005898851.2"
3,12,0.236,XP_052506211.1,"XP_025118538.2,XP_025118541.2,XP_025118542.2,XP_025118543.2,XP_044783195.1,XP_025118540.2,XP_025118539.2","XP_070236680.1,XP_070236677.1,XP_070236679.1,XP_070236678.1"
3,12,0.234,XP_052514209.1,"XP_025135108.3,XP_025135109.3,XP_044794413.2,XP_025135112.3,XP_025135111.3","XP_070245026.1,XP_070245028.1,XP_070245029.1,XP_070245027.1,XP_070245030.1,XP_070245032.1"
3,12,0.232,"XP_052501769.1,XP_052501767.1,XP_052501760.1,XP_052501761.1","XP_044780495.2,XP_006040890.3,XP_006040924.3,XP_044780494.2,XP_044780496.2,XP_025150008.3","XP_070233246.1,XP_070232554.1"
3,12,0.231,"XP_052503917.1,XP_052503916.1,XP_052503920.1,XP_052503921.1,XP_052503919.1","XP_025117749.3,XP_025117750.2,XP_006062243.2","XP_070234862.1,XP_070234863.1,XP_070234860.1,XP_070234861.1"
3,12,0.228,"XP_052500868.1,XP_052500866.1,XP_052500867.1","XP_044796055.2,XP_044796054.2,XP_044796053.2","XP_070231678.1,XP_070231683.1,XP_070231682.1,XP_070231680.1,XP_070231681.1,XP_070231679.1"
3,12,0.22,"XP_052513492.1,XP_052499854.1,XP_052495286.1","XP_006054611.1,XP_044804359.1,XP_006063297.1,XP_006060741.1,XP_006060742.1,XP_044797541.1","XP_070229545.1,XP_005896441.1,XP_005906011.2"
3,12,0.208,"XP_052503802.1,XP_052503809.1,XP_052503785.1,XP_052503794.1","XP_025128382.3,XP_006074832.3,XP_006074831.3,XP_006074830.3","XP_070216260.1,XP_070216261.1,XP_070216259.1,XP_070216262.1"
3,12,0.202,XP_052498725.1,"XP_025149789.3,XP_025149788.3,XP_025149792.3,XP_025149787.3","XP_070229247.1,XP_070229239.1,XP_070229243.1,XP_070229238.1,XP_070229242.1,XP_070229240.1,XP_070229237.1"
3,12,0.201,XP_052492330.1,"XP_025142129.1,XP_044799424.1,XP_006059823.1,XP_006059822.2,XP_044799406.1,XP_044799412.1,XP_006059824.1","XP_070227706.1,XP_070227713.1,XP_005903451.2,XP_070227717.1"
3,12,0.188,"XP_052513341.1,XP_052513350.1","XP_025131869.1,XP_025131825.1,XP_045019987.1,XP_006073205.1,XP_006073204.1","XP_070213611.1,XP_070213623.1,XP_005897334.1,XP_005897335.1,XP_005897336.1"
3,12,0.171,"XP_052517180.1,XP_052517199.1,XP_052517189.1,XP_052517200.1","XP_025133997.2,XP_044793708.2,XP_025134001.2,XP_025134002.2","XP_070243117.1,XP_070243137.1,XP_005909660.2,XP_014338379.2"
3,12,0.167,XP_052491676.1,"XP_025130263.2,XP_044789320.2,XP_025130270.2,XP_044789322.2,XP_025130250.2,XP_044789330.2,XP_044789333.2,XP_025130251.2,XP_025130258.2,XP_044789344.2",XP_070214925.1
3,12,0.167,XP_052493870.1,"XP_025145071.3,XP_025145069.3,XP_025145070.3,XP_025145072.3,XP_025145073.3,XP_006077199.4,XP_044801334.2,XP_006077204.4,XP_006077202.4,XP_044801335.2",XP_070224742.1
3,12,0.167,"XP_052496033.1,XP_052496032.1","XP_006064334.1,XP_006064331.1,XP_006064333.1,XP_006064336.1,XP_006064335.1","XP_070226666.1,XP_070226667.1,XP_070226668.1,XP_070226670.1,XP_070226669.1"
3,12,0.167,XP_052496533.1,"XP_045021361.1,XP_045021362.1,XP_045021363.1,XP_045021364.1,XP_045021366.1,XP_045021356.1,XP_045021357.1,XP_045021358.1,XP_045021359.1,XP_045021360.1",XP_005886988.1
3,12,0.167,XP_052500943.1,"XP_044795702.1,XP_044795703.1,XP_044795699.1,XP_044795700.1,XP_044795701.1,XP_006077409.1,XP_044795696.1,XP_044795694.1,XP_044795695.1,XP_044795693.1",XP_070232240.1
3,12,0.167,XP_052501214.1,"XP_025137267.3,XP_025137268.3,XP_044795765.2,XP_025137271.3,XP_044795764.2,XP_044795768.2,XP_044795767.2,XP_025137273.3,XP_044795769.2,XP_044795766.2",XP_070232030.1
